TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dateTime:RFC3339,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE
Datum / Uhrzeit,MeteoViva_Schalter - MeteoViva Aktiv (Messung),MeteoViva_Schalter - MeteoViva Mischbetrieb (Messung),MeteoViva_Schalter - MeteoViva Inaktiv (Messung),Klimasensor - Mittlere_Zonentemperatur (Messung),Klima - Mittlere_Zonentemperatur (Optimierung),Klima - Klimaprofil obere Grenze (Klimaprofil),Klima - Klimaprofil obere Grenze (Klimaprofil)_1,Klima - Klimaprofil untere Grenze (Klimaprofil),Klimasensor - Raumtemperatur_LT1_Ablufttemperatur (Messung),Lueftungsanlage_LT_1 - Ablufttemperatur (Messung),Lueftungsanlage_LT_1 - Ablufttemperatur (Optimierung),Lueftungsanlage_LT_1 - Volumenstrom (Steuerung),Lueftungsanlage_LT_1 - Zulufttemperatur (Messung),Lueftungsanlage_LT_1 - Zulufttemperatur (Optimierung),Lueftungsanlage_LT_1 - Zulufttemperatur (Steuerung)
04-01-2022 09:15,1,0,0,227,225,25,40,21,227,227,225,1,219,225,225
04-01-2022 09:30,1,0,0,225,224,25,40,21,225,225,225,1,229,225,225
04-01-2022 09:45,1,0,0,225,224,25,40,21,225,225,224,1,223,225,225
04-01-2022 10:00,1,0,0,225,224,25,40,21,225,225,224,1,227,225,225
04-01-2022 10:15,1,0,0,227,224,25,40,21,227,227,224,1,222,225,225
04-01-2022 10:30,1,0,0,227,224,25,40,21,227,227,224,1,228,225,225
04-01-2022 10:45,1,0,0,227,224,25,40,21,227,227,224,1,22,225,225
04-01-2022 11:00,1,0,0,227,224,25,40,21,227,227,224,1,229,225,225
04-01-2022 11:15,1,0,0,227,224,25,40,21,227,227,224,1,224,225,225
04-01-2022 11:30,1,0,0,227,224,25,40,21,227,227,224,1,226,225,225
04-01-2022 11:45,1,0,0,227,224,25,40,21,227,227,224,1,223,225,225
04-01-2022 12:00,1,0,0,227,224,25,40,21,227,227,224,1,226,225,225
04-01-2022 12:15,1,0,0,227,224,25,40,21,227,227,224,1,226,225,225
04-01-2022 12:30,1,0,0,227,224,25,40,21,227,227,224,1,226,225,225
04-01-2022 12:45,1,0,0,227,224,25,40,21,227,227,224,1,222,225,225
04-01-2022 13:00,1,0,0,227,224,25,40,21,227,227,224,1,227,225,225
04-01-2022 13:15,1,0,0,227,225,25,40,21,227,227,225,1,22,225,225
04-01-2022 13:30,1,0,0,227,225,25,40,21,227,227,225,1,225,225,225
04-01-2022 13:45,1,0,0,227,225,25,40,21,227,227,225,1,228,225,225
04-01-2022 14:00,1,0,0,228,225,25,40,21,228,228,225,1,22,225,225
04-01-2022 14:15,1,0,0,227,225,25,40,21,227,227,225,1,228,225,225
04-01-2022 14:30,1,0,0,228,225,25,40,21,228,228,225,1,229,225,225
04-01-2022 14:45,1,0,0,228,225,25,40,21,228,228,225,1,225,225,225
04-01-2022 15:00,1,0,0,227,224,25,40,21,227,227,225,1,223,225,225
04-01-2022 15:15,1,0,0,227,224,25,40,21,227,227,224,1,228,225,225
04-01-2022 15:30,1,0,0,227,224,25,40,21,227,227,224,1,221,225,225
04-01-2022 15:45,1,0,0,225,224,25,40,21,225,225,224,1,226,225,225
04-01-2022 16:00,1,0,0,225,224,25,40,21,225,225,224,1,225,225,225
04-01-2022 16:15,1,0,0,225,224,25,40,21,225,225,224,1,224,225,225
04-01-2022 16:30,1,0,0,224,224,25,40,21,224,224,224,1,224,225,225
04-01-2022 16:45,1,0,0,224,224,25,40,21,224,224,224,1,226,225,225
04-01-2022 17:00,1,0,0,224,224,25,40,21,224,224,224,1,226,225,225
04-01-2022 17:15,1,0,0,223,224,25,40,21,223,223,224,1,223,225,225
04-01-2022 17:30,1,0,0,224,224,25,40,21,224,224,224,1,227,225,225
04-01-2022 17:45,1,0,0,224,224,25,40,21,224,224,224,1,224,225,225
04-01-2022 18:00,1,0,0,224,224,25,40,21,224,224,224,1,224,225,225
04-01-2022 18:15,1,0,0,224,224,25,40,21,224,224,224,1,226,225,225
04-01-2022 18:30,1,0,0,224,224,25,40,21,224,224,224,1,226,225,225
04-01-2022 18:45,1,0,0,224,224,25,40,21,224,224,224,1,226,225,225
04-01-2022 19:00,1,0,0,224,224,25,40,21,224,224,224,1,223,225,225
04-01-2022 19:15,1,0,0,224,224,25,40,21,224,224,224,1,224,225,225
04-01-2022 19:30,1,0,0,223,224,25,40,21,223,223,224,1,228,225,225
04-01-2022 19:45,1,0,0,224,224,25,40,21,224,224,224,1,222,225,225
04-01-2022 20:00,1,0,0,224,224,28,40,175,224,224,224,0,228,225,225
04-01-2022 20:15,1,0,0,195,22,28,40,175,195,195,224,0,229,225,225
04-01-2022 20:30,1,0,0,182,218,28,40,175,182,182,22,0,229,225,225
04-01-2022 20:45,1,0,0,176,216,28,40,175,176,176,218,0,229,225,225
04-01-2022 21:00,1,0,0,175,215,28,40,175,175,175,216,0,229,225,225
04-01-2022 21:15,1,0,0,173,215,28,40,175,173,173,215,0,229,225,225
04-01-2022 21:30,1,0,0,172,214,28,40,175,172,172,215,0,229,225,225
04-01-2022 21:45,1,0,0,172,214,28,40,175,172,172,214,0,229,225,225
04-01-2022 22:00,1,0,0,171,213,28,40,175,171,171,214,0,229,225,225
04-01-2022 22:15,1,0,0,171,213,28,40,175,171,171,213,0,23,225,225
04-01-2022 22:30,1,0,0,171,213,28,40,175,171,171,213,0,23,225,225
04-01-2022 22:45,1,0,0,172,212,28,40,175,172,172,213,0,23,225,225
04-01-2022 23:00,1,0,0,171,212,28,40,175,171,171,212,0,23,225,225
04-01-2022 23:15,1,0,0,171,212,28,40,175,171,171,212,0,23,225,225
04-01-2022 23:30,1,0,0,171,212,28,40,175,171,171,212,0,23,225,225
04-01-2022 23:45,1,0,0,171,211,28,40,175,171,171,212,0,23,225,225
05-01-2022 00:00,1,0,0,17,211,28,40,175,17,17,211,0,23,225,225
05-01-2022 00:15,1,0,0,17,211,28,40,175,17,17,211,0,23,225,225
05-01-2022 00:30,1,0,0,17,211,28,40,175,17,17,211,0,23,225,225
05-01-2022 00:45,1,0,0,169,211,28,40,175,169,169,211,0,23,225,225
05-01-2022 01:00,1,0,0,169,21,28,40,175,169,169,211,0,23,225,225
05-01-2022 01:15,1,0,0,169,21,28,40,175,169,169,21,0,23,225,225
05-01-2022 01:30,1,0,0,169,21,28,40,175,169,169,21,0,23,225,225
05-01-2022 01:45,1,0,0,169,21,28,40,175,169,169,21,0,23,225,225
05-01-2022 02:00,1,0,0,17,209,28,40,175,17,17,21,0,23,225,225
05-01-2022 02:15,1,0,0,169,209,28,40,175,169,169,209,0,23,225,225
05-01-2022 02:30,1,0,0,169,209,28,40,175,169,169,209,0,23,225,225
05-01-2022 02:45,1,0,0,169,209,28,40,175,169,169,209,0,23,225,225
05-01-2022 03:00,1,0,0,169,208,28,40,175,169,169,209,0,23,225,225
05-01-2022 03:15,1,0,0,169,208,28,40,175,169,169,208,0,23,225,225
05-01-2022 03:30,1,0,0,17,208,28,40,175,17,17,208,0,23,225,225
05-01-2022 03:45,1,0,0,169,208,28,40,175,169,169,208,0,23,225,225
05-01-2022 04:00,1,0,0,17,208,28,40,175,17,17,208,0,23,225,225
05-01-2022 04:15,1,0,0,17,207,28,40,175,17,17,208,0,23,225,225
05-01-2022 04:30,1,0,0,17,207,28,40,175,17,17,207,0,23,225,225
05-01-2022 04:45,1,0,0,17,207,28,40,175,17,17,207,0,23,225,225
05-01-2022 05:00,1,0,0,171,207,28,40,175,171,171,207,0,231,225,225
05-01-2022 05:15,1,0,0,171,206,28,40,175,171,171,207,0,231,225,225
05-01-2022 05:30,1,0,0,171,206,28,40,175,171,171,206,0,231,225,225
05-01-2022 05:45,1,0,0,172,206,28,40,175,172,172,206,0,231,225,225
05-01-2022 06:00,1,0,0,171,167,25,40,21,171,171,168,1,231,225,23
05-01-2022 06:15,1,0,0,221,226,25,40,21,221,221,167,1,239,23,24
05-01-2022 06:30,1,0,0,225,227,25,40,21,225,225,226,1,239,24,24
05-01-2022 06:45,1,0,0,225,227,25,40,21,225,225,227,1,24,24,24
05-01-2022 07:00,1,0,0,225,228,25,40,21,225,225,227,1,24,24,24
05-01-2022 07:15,1,0,0,225,228,25,40,21,225,225,228,1,238,24,24
05-01-2022 07:30,1,0,0,227,228,25,40,21,227,227,228,1,24,24,24
05-01-2022 07:45,1,0,0,227,228,25,40,21,227,227,228,1,239,24,24
05-01-2022 08:00,1,0,0,225,228,25,40,21,225,225,228,1,24,24,24
05-01-2022 08:15,1,0,0,225,228,25,40,21,225,225,228,1,24,24,24
05-01-2022 08:30,1,0,0,225,228,25,40,21,225,225,228,1,24,24,24
05-01-2022 08:45,1,0,0,224,236,25,40,21,224,224,236,1,24,24,225
05-01-2022 09:00,1,0,0,224,224,25,40,21,224,224,236,1,229,225,225
05-01-2022 09:15,1,0,0,224,223,25,40,21,224,224,224,1,223,225,225
05-01-2022 09:30,1,0,0,224,223,25,40,21,224,224,223,1,224,225,225
05-01-2022 09:45,1,0,0,224,223,25,40,21,224,224,223,1,226,225,225
05-01-2022 10:00,1,0,0,224,223,25,40,21,224,224,223,1,222,225,225
05-01-2022 10:15,1,0,0,224,223,25,40,21,224,224,223,1,228,225,225
05-01-2022 10:30,1,0,0,224,223,25,40,21,224,224,223,1,223,225,225
05-01-2022 10:45,1,0,0,224,223,25,40,21,224,224,223,1,227,225,225
05-01-2022 11:00,1,0,0,224,223,25,40,21,224,224,223,1,222,225,225
05-01-2022 11:15,1,0,0,224,223,25,40,21,224,224,223,1,227,225,225
05-01-2022 11:30,1,0,0,223,223,25,40,21,223,223,223,1,222,225,225
05-01-2022 11:45,1,0,0,225,223,25,40,21,225,225,223,1,23,225,225
05-01-2022 12:00,1,0,0,225,223,25,40,21,225,225,223,1,221,225,225
05-01-2022 12:15,1,0,0,225,223,25,40,21,225,225,223,1,229,225,225
05-01-2022 12:30,1,0,0,225,223,25,40,21,225,225,223,1,221,225,225
05-01-2022 12:45,1,0,0,225,223,25,40,21,225,225,223,1,228,225,225
05-01-2022 13:00,1,0,0,225,223,25,40,21,225,225,223,1,224,225,225
05-01-2022 13:15,1,0,0,225,223,25,40,21,225,225,223,1,225,225,225
05-01-2022 13:30,1,0,0,225,223,25,40,21,225,225,223,1,227,225,225
05-01-2022 13:45,1,0,0,225,223,25,40,21,225,225,223,1,222,225,225
05-01-2022 14:00,1,0,0,225,223,25,40,21,225,225,223,1,227,225,225
05-01-2022 14:15,1,0,0,224,223,25,40,21,224,224,223,1,226,225,225
05-01-2022 14:30,1,0,0,223,223,25,40,21,223,223,223,1,221,225,225
05-01-2022 14:45,1,0,0,224,223,25,40,21,224,224,223,1,228,225,225
05-01-2022 15:00,1,0,0,223,223,25,40,21,223,223,223,1,223,225,225
05-01-2022 15:15,1,0,0,224,222,25,40,21,224,224,223,1,224,225,225
05-01-2022 15:30,1,0,0,224,222,25,40,21,224,224,222,1,222,225,225
05-01-2022 15:45,1,0,0,224,222,25,40,21,224,224,222,1,226,225,225
05-01-2022 16:00,1,0,0,224,222,25,40,21,224,224,222,1,227,225,225
05-01-2022 16:15,1,0,0,223,222,25,40,21,223,223,222,1,223,225,225
05-01-2022 16:30,1,0,0,224,222,25,40,21,224,224,222,1,226,225,225
05-01-2022 16:45,1,0,0,224,222,25,40,21,224,224,222,1,227,225,225
05-01-2022 17:00,1,0,0,224,222,25,40,21,224,224,222,1,222,225,225
05-01-2022 17:15,1,0,0,224,223,25,40,21,224,224,223,1,223,225,225
05-01-2022 17:30,1,0,0,224,223,25,40,21,224,224,223,1,226,225,225
05-01-2022 17:45,1,0,0,223,223,25,40,21,223,223,223,1,224,225,225
05-01-2022 18:00,1,0,0,224,223,25,40,21,224,224,223,1,224,225,225
05-01-2022 18:15,1,0,0,224,222,25,40,21,224,224,223,1,226,225,225
05-01-2022 18:30,1,0,0,224,222,25,40,21,224,224,222,1,223,225,225
05-01-2022 18:45,1,0,0,224,222,25,40,21,224,224,222,1,227,225,225
05-01-2022 19:00,1,0,0,223,222,25,40,21,223,223,222,1,226,225,225
05-01-2022 19:15,1,0,0,223,222,25,40,21,223,223,222,1,225,225,225
05-01-2022 19:30,1,0,0,223,222,25,40,21,223,223,222,1,227,225,225
05-01-2022 19:45,1,0,0,224,222,25,40,21,224,224,222,1,221,225,225
05-01-2022 20:00,1,0,0,224,222,28,40,175,224,224,222,0,227,225,225
05-01-2022 20:15,1,0,0,194,214,28,40,175,194,194,222,0,23,225,225
05-01-2022 20:30,1,0,0,182,208,28,40,175,182,182,214,0,23,225,225
05-01-2022 20:45,1,0,0,176,205,28,40,175,176,176,208,0,229,225,225
05-01-2022 21:00,1,0,0,174,204,28,40,175,174,174,205,0,229,225,225
05-01-2022 21:15,1,0,0,173,203,28,40,175,173,173,204,0,23,225,225
05-01-2022 21:30,1,0,0,173,202,28,40,175,173,173,203,0,23,225,225
05-01-2022 21:45,1,0,0,172,202,28,40,175,172,172,202,0,231,225,225
05-01-2022 22:00,1,0,0,172,201,28,40,175,172,172,202,0,231,225,225
05-01-2022 22:15,1,0,0,172,201,28,40,175,172,172,201,0,231,225,225
05-01-2022 22:30,1,0,0,172,20,28,40,175,172,172,201,0,231,225,225
05-01-2022 22:45,1,0,0,172,20,28,40,175,172,172,20,0,231,225,225
05-01-2022 23:00,1,0,0,173,199,28,40,175,173,173,20,0,231,225,225
05-01-2022 23:15,1,0,0,172,199,28,40,175,172,172,199,0,231,225,225
05-01-2022 23:30,1,0,0,173,199,28,40,175,173,173,199,0,231,225,225
05-01-2022 23:45,1,0,0,172,198,28,40,175,172,172,199,0,231,225,225
06-01-2022 00:00,1,0,0,172,198,28,40,175,172,172,198,0,231,225,225
06-01-2022 00:15,1,0,0,167,198,28,40,175,167,167,198,0,231,225,225
06-01-2022 00:30,1,0,0,161,197,28,40,175,161,161,198,0,231,225,225
06-01-2022 00:45,1,0,0,161,197,28,40,175,161,161,197,0,231,225,225
06-01-2022 01:00,1,0,0,159,197,28,40,175,159,159,197,0,231,225,225
06-01-2022 01:15,1,0,0,158,196,28,40,175,158,158,197,0,231,225,225
06-01-2022 01:30,1,0,0,159,196,28,40,175,159,159,196,0,231,225,225
06-01-2022 01:45,1,0,0,158,196,28,40,175,158,158,196,0,231,225,225
06-01-2022 02:00,1,0,0,157,196,28,40,175,157,157,196,0,231,225,225
06-01-2022 02:15,1,0,0,156,195,28,40,175,156,156,196,0,231,225,225
06-01-2022 02:30,1,0,0,156,195,28,40,175,156,156,195,0,231,225,225
06-01-2022 02:45,1,0,0,157,195,28,40,175,157,157,195,0,231,225,225
06-01-2022 03:00,1,0,0,154,194,28,40,175,154,154,195,0,231,225,225
06-01-2022 03:15,1,0,0,153,194,28,40,175,153,153,194,0,231,225,225
06-01-2022 03:30,1,0,0,154,194,28,40,175,154,154,194,0,231,225,225
06-01-2022 03:45,1,0,0,154,194,28,40,175,154,154,194,0,231,225,225
06-01-2022 04:00,1,0,0,156,193,28,40,175,156,155,194,0,231,225,225
06-01-2022 04:15,1,0,0,155,193,28,40,175,155,155,193,0,231,225,225
06-01-2022 04:30,1,0,0,153,193,28,40,175,153,153,193,0,231,225,225
06-01-2022 04:45,1,0,0,151,193,28,40,175,151,151,193,0,231,225,225
06-01-2022 05:00,1,0,0,151,192,28,40,175,151,151,193,0,231,225,225
06-01-2022 05:15,1,0,0,152,192,28,40,175,152,152,192,0,231,225,225
06-01-2022 05:30,1,0,0,152,192,28,40,175,152,152,192,0,23,225,225
06-01-2022 05:45,1,0,0,151,192,28,40,175,151,151,192,0,23,225,225
06-01-2022 06:00,1,0,0,152,143,28,40,175,152,152,144,0,23,225,23
06-01-2022 06:15,1,0,0,153,142,28,40,175,153,153,143,0,23,23,24
06-01-2022 06:30,1,0,0,151,142,28,40,175,151,151,142,0,23,24,24
06-01-2022 06:45,1,0,0,15,142,28,40,175,15,15,142,0,23,24,24
06-01-2022 07:00,1,0,0,148,142,28,40,175,148,148,142,0,23,24,24
06-01-2022 07:15,1,0,0,148,142,28,40,175,148,148,142,0,23,24,24
06-01-2022 07:30,1,0,0,147,142,28,40,175,147,147,142,0,231,24,24
06-01-2022 07:45,1,0,0,146,142,28,40,175,146,146,142,0,231,24,24
06-01-2022 08:00,1,0,0,148,142,28,40,175,148,148,142,0,231,24,24
06-01-2022 08:15,1,0,0,15,142,28,40,175,15,15,142,0,231,24,24
06-01-2022 08:30,1,0,0,149,142,28,40,175,149,149,142,0,231,24,24
06-01-2022 08:45,1,0,0,151,144,28,40,175,151,151,145,0,231,24,24
06-01-2022 09:00,1,0,0,152,143,28,40,175,152,152,144,0,231,24,24
06-01-2022 09:15,1,0,0,152,142,28,40,175,152,152,143,0,231,24,24
06-01-2022 09:30,1,0,0,153,142,28,40,175,153,153,142,0,23,24,24
06-01-2022 09:45,1,0,0,153,141,28,40,175,153,153,142,0,23,24,24
06-01-2022 10:00,1,0,0,153,141,28,40,175,153,153,141,0,23,24,24
06-01-2022 10:15,1,0,0,155,141,28,40,175,155,155,141,0,23,24,24
06-01-2022 10:30,1,0,0,156,14,28,40,175,156,156,141,0,23,24,24
06-01-2022 10:45,1,0,0,156,14,28,40,175,156,156,14,0,23,24,24
06-01-2022 11:00,1,0,0,155,139,28,40,175,155,155,14,0,23,24,24
06-01-2022 11:15,1,0,0,158,139,28,40,175,158,158,139,0,23,24,24
06-01-2022 11:30,1,0,0,156,139,28,40,175,156,156,139,0,23,24,24
06-01-2022 11:45,1,0,0,156,139,28,40,175,156,156,139,0,23,24,24
06-01-2022 12:00,1,0,0,157,138,28,40,175,157,157,139,0,23,24,24
06-01-2022 12:15,1,0,0,16,138,28,40,175,16,16,138,0,23,24,24
06-01-2022 12:30,1,0,0,159,138,28,40,175,159,159,138,0,23,24,24
06-01-2022 12:45,1,0,0,156,138,28,40,175,156,156,138,0,23,24,24
06-01-2022 13:00,1,0,0,159,138,28,40,175,159,159,138,0,23,24,24
06-01-2022 13:15,1,0,0,158,151,28,40,175,158,158,151,0,23,24,24
06-01-2022 13:30,1,0,0,158,15,28,40,175,158,158,151,0,23,24,24
06-01-2022 13:45,1,0,0,159,15,28,40,175,159,159,15,0,23,24,24
06-01-2022 14:00,1,0,0,164,149,28,40,175,164,164,15,0,23,24,24
06-01-2022 14:15,1,0,0,161,149,28,40,175,161,161,149,0,23,24,24
06-01-2022 14:30,1,0,0,159,148,28,40,175,159,159,149,0,23,24,24
06-01-2022 14:45,1,0,0,155,148,28,40,175,155,155,148,0,23,24,24
06-01-2022 15:00,1,0,0,153,148,28,40,175,153,153,148,0,23,24,24
06-01-2022 15:15,1,0,0,152,147,28,40,175,152,152,148,0,23,24,24
06-01-2022 15:30,1,0,0,154,147,28,40,175,154,154,147,0,23,24,24
06-01-2022 15:45,1,0,0,155,147,28,40,175,155,155,147,0,23,24,24
06-01-2022 16:00,1,0,0,155,147,28,40,175,155,155,147,0,231,24,24
06-01-2022 16:15,1,0,0,155,147,28,40,175,155,155,147,0,231,24,24
06-01-2022 16:30,1,0,0,154,146,28,40,175,154,154,147,0,231,24,24
06-01-2022 16:45,1,0,0,152,146,28,40,175,152,152,146,0,231,24,24
06-01-2022 17:00,1,0,0,152,146,28,40,175,152,152,146,0,231,24,24
06-01-2022 17:15,1,0,0,151,147,28,40,175,151,151,148,0,231,24,24
06-01-2022 17:30,1,0,0,149,146,28,40,175,149,149,147,0,231,24,24
06-01-2022 17:45,1,0,0,148,146,28,40,175,148,148,146,0,231,24,24
06-01-2022 18:00,1,0,0,148,145,28,40,175,148,148,146,0,231,24,24
06-01-2022 18:15,1,0,0,147,145,28,40,175,147,147,145,0,231,24,24
06-01-2022 18:30,1,0,0,147,145,28,40,175,147,147,145,0,231,24,24
06-01-2022 18:45,1,0,0,148,145,28,40,175,148,148,145,0,231,24,24
06-01-2022 19:00,1,0,0,147,144,28,40,175,147,147,145,0,231,24,24
06-01-2022 19:15,1,0,0,147,144,28,40,175,147,147,144,0,231,24,24
06-01-2022 19:30,1,0,0,146,144,28,40,175,146,146,144,0,231,24,24
06-01-2022 19:45,1,0,0,146,144,28,40,175,146,146,144,0,231,24,24
06-01-2022 20:00,1,0,0,146,143,28,40,175,146,146,144,0,231,24,24
06-01-2022 20:15,1,0,0,145,143,28,40,175,145,145,143,0,231,24,24
06-01-2022 20:30,1,0,0,144,143,28,40,175,144,144,143,0,231,24,24
06-01-2022 20:45,1,0,0,144,143,28,40,175,144,144,143,0,231,24,24
06-01-2022 21:00,1,0,0,143,142,28,40,175,143,143,143,0,231,24,24
06-01-2022 21:15,1,0,0,142,142,28,40,175,142,142,142,0,231,24,24
06-01-2022 21:30,1,0,0,143,142,28,40,175,143,143,142,0,23,24,24
06-01-2022 21:45,1,0,0,142,142,28,40,175,142,142,142,0,23,24,24
06-01-2022 22:00,1,0,0,141,142,28,40,175,141,141,142,0,23,24,24
06-01-2022 22:15,1,0,0,141,141,28,40,175,141,141,142,0,23,24,24
06-01-2022 22:30,1,0,0,142,141,28,40,175,142,142,141,0,23,24,24
06-01-2022 22:45,1,0,0,141,141,28,40,175,141,141,141,0,229,24,24
06-01-2022 23:00,1,0,0,141,141,28,40,175,141,141,141,0,229,24,24
06-01-2022 23:15,1,0,0,141,141,28,40,175,141,141,141,0,229,24,24
06-01-2022 23:30,1,0,0,141,141,28,40,175,141,141,141,0,229,24,24
06-01-2022 23:45,1,0,0,14,14,28,40,175,14,14,141,0,229,24,24
07-01-2022 00:00,1,0,0,14,14,28,40,175,14,14,14,0,23,24,24
07-01-2022 00:15,1,0,0,141,14,28,40,175,141,141,14,0,23,24,24
07-01-2022 00:30,1,0,0,141,14,28,40,175,141,141,14,0,231,24,24
07-01-2022 00:45,1,0,0,141,14,28,40,175,141,141,14,0,231,24,24
07-01-2022 01:00,1,0,0,14,139,28,40,175,14,14,14,0,23,24,24
07-01-2022 01:15,1,0,0,14,139,28,40,175,14,14,139,0,23,24,24
07-01-2022 01:30,1,0,0,14,139,28,40,175,14,14,139,0,229,24,24
07-01-2022 01:45,1,0,0,141,139,28,40,175,141,141,139,0,228,24,24
07-01-2022 02:00,1,0,0,14,139,28,40,175,14,14,139,0,228,24,24
07-01-2022 02:15,1,0,0,139,139,28,40,175,139,139,139,0,227,24,24
07-01-2022 02:30,1,0,0,139,139,28,40,175,139,139,139,0,227,24,24
07-01-2022 02:45,1,0,0,139,138,28,40,175,139,139,139,0,226,24,24
07-01-2022 03:00,1,0,0,139,138,28,40,175,139,139,138,0,226,24,24
07-01-2022 03:15,1,0,0,139,138,28,40,175,139,139,138,0,226,24,24
07-01-2022 03:30,1,0,0,139,138,28,40,175,139,139,138,0,226,24,24
07-01-2022 03:45,1,0,0,139,138,28,40,175,139,139,138,0,226,24,24
07-01-2022 04:00,1,0,0,139,138,28,40,175,139,139,138,0,226,24,24
07-01-2022 04:15,1,0,0,139,137,28,40,175,139,139,138,0,226,24,24
07-01-2022 04:30,1,0,0,139,137,28,40,175,139,139,137,0,226,24,24
07-01-2022 04:45,1,0,0,14,137,28,40,175,14,14,137,0,226,24,24
07-01-2022 05:00,1,0,0,14,137,28,40,175,14,14,137,0,226,24,24
07-01-2022 05:15,1,0,0,14,137,28,40,175,14,14,137,0,225,24,24
07-01-2022 05:30,1,0,0,139,13,28,40,175,139,139,13,0,225,24,24
07-01-2022 05:45,1,0,0,14,129,28,40,175,14,14,13,0,225,24,24
07-01-2022 06:00,1,0,0,139,129,28,40,175,139,139,129,0,225,24,24
07-01-2022 06:15,1,0,0,14,129,28,40,175,14,14,129,0,225,24,24
07-01-2022 06:30,1,0,0,14,129,28,40,175,14,14,129,0,224,24,24
07-01-2022 06:45,1,0,0,13,128,28,40,175,13,13,129,0,224,24,24
07-01-2022 07:00,1,0,0,114,128,28,40,175,114,114,128,0,224,24,24
07-01-2022 07:15,1,0,0,106,128,28,40,175,106,106,128,0,223,24,24
07-01-2022 07:30,1,0,0,102,128,28,40,175,102,102,128,0,223,24,24
07-01-2022 07:45,1,0,0,10,127,28,40,175,10,10,128,0,222,24,24
07-01-2022 08:00,1,0,0,101,127,28,40,175,101,101,127,0,222,24,24
07-01-2022 08:15,1,0,0,102,127,28,40,175,102,102,127,0,222,24,24
07-01-2022 08:30,1,0,0,102,127,28,40,175,102,102,127,0,222,24,24
07-01-2022 08:45,1,0,0,104,10,28,40,175,104,104,10,0,222,24,24
07-01-2022 09:00,1,0,0,104,99,28,40,175,104,104,10,0,222,24,24
07-01-2022 09:15,1,0,0,106,99,28,40,175,106,106,99,0,222,24,24
07-01-2022 09:30,1,0,0,109,99,28,40,175,109,109,99,0,222,24,24
07-01-2022 09:45,1,0,0,112,98,28,40,175,112,112,99,0,222,24,24
07-01-2022 10:00,1,0,0,114,98,28,40,175,114,114,98,0,222,24,24
07-01-2022 10:15,1,0,0,141,98,28,40,175,141,141,98,0,222,24,24
07-01-2022 10:30,1,0,0,148,98,28,40,175,148,148,98,0,224,24,24
07-01-2022 10:45,1,0,0,15,97,28,40,175,15,15,98,0,226,24,24
07-01-2022 11:00,1,0,0,152,97,28,40,175,152,152,97,0,226,24,24
07-01-2022 11:15,1,0,0,152,97,28,40,175,152,152,97,0,227,24,24
07-01-2022 11:30,1,0,0,154,97,28,40,175,154,154,97,0,227,24,24
07-01-2022 11:45,1,0,0,155,97,28,40,175,155,155,97,0,227,24,24
07-01-2022 12:00,1,0,0,154,96,28,40,175,154,154,97,0,228,24,24
07-01-2022 12:15,1,0,0,156,96,28,40,175,156,156,96,0,228,24,24
07-01-2022 12:30,1,0,0,156,96,28,40,175,156,156,96,0,228,24,24
07-01-2022 12:45,1,0,0,155,96,28,40,175,155,155,96,0,228,24,24
07-01-2022 13:00,1,0,0,153,96,28,40,175,153,153,96,0,229,24,24
07-01-2022 13:15,1,0,0,152,15,28,40,175,152,152,15,0,229,24,24
07-01-2022 13:30,1,0,0,149,15,28,40,175,149,149,15,0,229,24,24
07-01-2022 13:45,1,0,0,149,149,28,40,175,149,149,15,0,229,24,24
07-01-2022 14:00,1,0,0,15,149,28,40,175,15,15,149,0,229,24,24
07-01-2022 14:15,1,0,0,147,149,28,40,175,147,147,149,0,229,24,24
07-01-2022 14:30,1,0,0,141,148,28,40,175,141,141,149,0,229,24,24
07-01-2022 14:45,1,0,0,14,148,28,40,175,14,14,148,0,229,24,24
07-01-2022 15:00,1,0,0,139,148,28,40,175,139,139,148,0,229,24,24
07-01-2022 15:15,1,0,0,14,148,28,40,175,14,14,148,0,229,24,24
07-01-2022 15:30,1,0,0,14,147,28,40,175,14,14,148,0,229,24,24
07-01-2022 15:45,1,0,0,14,147,28,40,175,14,14,147,0,229,24,24
07-01-2022 16:00,1,0,0,141,147,28,40,175,141,141,147,0,229,24,24
07-01-2022 16:15,1,0,0,14,147,28,40,175,14,14,147,0,229,24,24
07-01-2022 16:30,1,0,0,142,146,28,40,175,142,142,147,0,229,24,24
07-01-2022 16:45,1,0,0,142,146,28,40,175,142,142,146,0,229,24,24
07-01-2022 17:00,1,0,0,142,146,28,40,175,142,142,146,0,229,24,24
07-01-2022 17:15,1,0,0,141,137,28,40,175,141,141,137,0,229,24,24
07-01-2022 17:30,1,0,0,141,136,28,40,175,141,141,137,0,229,24,24
07-01-2022 17:45,1,0,0,142,136,28,40,175,142,142,136,0,229,24,24
07-01-2022 18:00,1,0,0,142,136,28,40,175,142,142,136,0,229,24,24
07-01-2022 18:15,1,0,0,142,135,28,40,175,142,142,136,0,229,24,24
